CustomerID,total_orders,total_quantity,total_spend,avg_order_value,avg_unit_price,avg_items_in_cart,products_bought,coupon_orders,delivered_orders,cancelled_orders,returned_orders,shipped_orders,first_order_date,last_order_date,customer_lifetime_days,orders_per_active_day,coupon_rate,delivery_rate,cancel_rate,return_rate,avg_quantity_per_order,cart_to_quantity_ratio,spend_per_product,cluster,persona
C52915,1,2,657.08,657.08,328.54,6.0,1,1,0,0,1,0,2023-12-13,2023-12-13,0,1.0,1.0,0.0,0.0,1.0,2.0,2.9999999985,657.08,0,One-Time / Occasional Shoppers
C53049,1,2,1126.12,1126.12,563.06,6.0,1,0,0,0,1,0,2023-12-02,2023-12-02,0,1.0,0.0,0.0,0.0,1.0,2.0,2.9999999985,1126.12,0,One-Time / Occasional Shoppers
C53070,1,4,2048.24,2048.24,512.06,5.0,1,1,1,0,0,0,2024-04-11,2024-04-11,0,1.0,1.0,1.0,0.0,0.0,4.0,1.2499999996875,2048.24,0,One-Time / Occasional Shoppers
C53215,1,1,265.38,265.38,265.38,6.0,1,1,0,1,0,0,2023-06-20,2023-06-20,0,1.0,1.0,0.0,1.0,0.0,1.0,5.9999999939999995,265.38,0,One-Time / Occasional Shoppers
C53252,1,4,570.32,570.32,142.58,4.0,1,1,1,0,0,0,2024-05-26,2024-05-26,0,1.0,1.0,1.0,0.0,0.0,4.0,0.99999999975,570.32,0,One-Time / Occasional Shoppers
C53277,1,3,1595.16,1595.16,531.72,7.0,1,1,1,0,0,0,2025-02-18,2025-02-18,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,1595.16,0,One-Time / Occasional Shoppers
C53334,1,3,1496.04,1496.04,498.68,4.0,1,1,0,0,1,0,2023-08-06,2023-08-06,0,1.0,1.0,0.0,0.0,1.0,3.0,1.3333333328888888,1496.04,0,One-Time / Occasional Shoppers
C53464,1,5,3299.25,3299.25,659.85,9.0,1,1,1,0,0,0,2024-06-29,2024-06-29,0,1.0,1.0,1.0,0.0,0.0,5.0,1.79999999964,3299.25,0,One-Time / Occasional Shoppers
C53488,1,3,410.52,410.52,136.84,3.0,1,1,1,0,0,0,2024-05-12,2024-05-12,0,1.0,1.0,1.0,0.0,0.0,3.0,0.9999999996666666,410.52,0,One-Time / Occasional Shoppers
C53501,1,1,249.57,249.57,249.57,3.0,1,1,0,0,0,1,2024-06-08,2024-06-08,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,249.57,0,One-Time / Occasional Shoppers
C53545,1,3,1084.17,1084.17,361.39,8.0,1,0,0,0,0,1,2023-06-29,2023-06-29,0,1.0,0.0,0.0,0.0,0.0,3.0,2.6666666657777776,1084.17,0,One-Time / Occasional Shoppers
C53627,1,5,1527.45,1527.45,305.49,10.0,1,0,0,0,0,1,2023-11-08,2023-11-08,0,1.0,0.0,0.0,0.0,0.0,5.0,1.9999999996,1527.45,0,One-Time / Occasional Shoppers
C53631,1,3,595.89,595.89,198.63,8.0,1,1,0,0,0,0,2025-06-11,2025-06-11,0,1.0,1.0,0.0,0.0,0.0,3.0,2.6666666657777776,595.89,0,One-Time / Occasional Shoppers
C53645,1,3,1450.59,1450.59,483.53,4.0,1,0,0,0,1,0,2025-02-14,2025-02-14,0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333333328888888,1450.59,0,One-Time / Occasional Shoppers
C53697,1,4,827.36,827.36,206.84,5.0,1,1,0,1,0,0,2023-06-27,2023-06-27,0,1.0,1.0,0.0,1.0,0.0,4.0,1.2499999996875,827.36,0,One-Time / Occasional Shoppers
C53810,1,4,2358.28,2358.28,589.57,8.0,1,0,0,0,0,0,2024-06-06,2024-06-06,0,1.0,0.0,0.0,0.0,0.0,4.0,1.9999999995,2358.28,0,One-Time / Occasional Shoppers
C54160,1,3,1010.13,1010.13,336.71,4.0,1,0,0,0,0,0,2023-06-13,2023-06-13,0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333328888888,1010.13,0,One-Time / Occasional Shoppers
C54277,1,2,519.16,519.16,259.58,7.0,1,1,1,0,0,0,2025-03-12,2025-03-12,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,519.16,0,One-Time / Occasional Shoppers
C54298,1,3,1437.63,1437.63,479.21,5.0,1,1,0,1,0,0,2023-05-21,2023-05-21,0,1.0,1.0,0.0,1.0,0.0,3.0,1.6666666661111111,1437.63,0,One-Time / Occasional Shoppers
C54390,1,3,580.74,580.74,193.58,7.0,1,1,0,0,0,0,2025-01-03,2025-01-03,0,1.0,1.0,0.0,0.0,0.0,3.0,2.3333333325555556,580.74,0,One-Time / Occasional Shoppers
C54409,1,3,1018.17,1018.17,339.39,7.0,1,1,0,0,1,0,2025-04-24,2025-04-24,0,1.0,1.0,0.0,0.0,1.0,3.0,2.3333333325555556,1018.17,0,One-Time / Occasional Shoppers
C54494,1,2,352.92,352.92,176.46,2.0,1,1,1,0,0,0,2023-09-02,2023-09-02,0,1.0,1.0,1.0,0.0,0.0,2.0,0.9999999995,352.92,0,One-Time / Occasional Shoppers
C54499,1,1,668.48,668.48,668.48,1.0,1,1,0,0,0,1,2023-12-03,2023-12-03,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,668.48,0,One-Time / Occasional Shoppers
C54595,1,1,121.96,121.96,121.96,3.0,1,0,1,0,0,0,2025-03-18,2025-03-18,0,1.0,0.0,1.0,0.0,0.0,1.0,2.9999999969999998,121.96,0,One-Time / Occasional Shoppers
C54675,1,2,1291.7,1291.7,645.85,5.0,1,0,0,0,0,1,2023-01-01,2023-01-01,0,1.0,0.0,0.0,0.0,0.0,2.0,2.49999999875,1291.7,0,One-Time / Occasional Shoppers
C54725,1,2,289.32,289.32,144.66,7.0,1,1,0,1,0,0,2025-05-09,2025-05-09,0,1.0,1.0,0.0,1.0,0.0,2.0,3.49999999825,289.32,0,One-Time / Occasional Shoppers
C54759,1,1,109.29,109.29,109.29,5.0,1,1,0,1,0,0,2024-11-27,2024-11-27,0,1.0,1.0,0.0,1.0,0.0,1.0,4.999999995,109.29,0,One-Time / Occasional Shoppers
C54829,1,5,312.55,312.55,62.51,9.0,1,1,0,0,0,0,2023-05-08,2023-05-08,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,312.55,0,One-Time / Occasional Shoppers
C54886,1,1,355.15,355.15,355.15,2.0,1,1,0,0,1,0,2024-06-25,2024-06-25,0,1.0,1.0,0.0,0.0,1.0,1.0,1.9999999979999998,355.15,0,One-Time / Occasional Shoppers
C55164,1,3,1979.64,1979.64,659.88,3.0,1,0,0,1,0,0,2023-03-16,2023-03-16,0,1.0,0.0,0.0,1.0,0.0,3.0,0.9999999996666666,1979.64,0,One-Time / Occasional Shoppers
C55205,1,4,793.4,793.4,198.35,7.0,1,1,0,1,0,0,2024-04-09,2024-04-09,0,1.0,1.0,0.0,1.0,0.0,4.0,1.7499999995625,793.4,0,One-Time / Occasional Shoppers
C55286,1,5,2873.95,2873.95,574.79,8.0,1,1,0,0,0,0,2024-02-21,2024-02-21,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,2873.95,0,One-Time / Occasional Shoppers
C55354,1,2,684.22,684.22,342.11,2.0,1,1,0,0,0,1,2024-08-30,2024-08-30,0,1.0,1.0,0.0,0.0,0.0,2.0,0.9999999995,684.22,0,One-Time / Occasional Shoppers
C55388,1,3,1213.86,1213.86,404.62,6.0,1,1,1,0,0,0,2023-03-27,2023-03-27,0,1.0,1.0,1.0,0.0,0.0,3.0,1.9999999993333333,1213.86,0,One-Time / Occasional Shoppers
C55454,1,1,677.48,677.48,677.48,1.0,1,1,1,0,0,0,2023-05-01,2023-05-01,0,1.0,1.0,1.0,0.0,0.0,1.0,0.9999999989999999,677.48,0,One-Time / Occasional Shoppers
C55464,1,1,601.36,601.36,601.36,1.0,1,0,0,0,0,1,2024-11-11,2024-11-11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999989999999,601.36,0,One-Time / Occasional Shoppers
C55590,1,1,625.51,625.51,625.51,1.0,1,1,0,0,0,1,2024-12-19,2024-12-19,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,625.51,0,One-Time / Occasional Shoppers
C55606,1,4,1102.0,1102.0,275.5,8.0,1,1,0,0,0,1,2025-05-03,2025-05-03,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1102.0,0,One-Time / Occasional Shoppers
C55632,1,5,2158.45,2158.45,431.69,10.0,1,0,0,0,0,0,2023-08-05,2023-08-05,0,1.0,0.0,0.0,0.0,0.0,5.0,1.9999999996,2158.45,0,One-Time / Occasional Shoppers
C55636,1,4,1702.4,1702.4,425.6,5.0,1,1,0,0,0,0,2023-04-21,2023-04-21,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1702.4,0,One-Time / Occasional Shoppers
C55757,1,2,922.26,922.26,461.13,4.0,1,0,0,0,1,0,2023-09-10,2023-09-10,0,1.0,0.0,0.0,0.0,1.0,2.0,1.999999999,922.26,0,One-Time / Occasional Shoppers
C55778,1,5,551.9,551.9,110.38,10.0,1,0,0,0,0,0,2023-11-09,2023-11-09,0,1.0,0.0,0.0,0.0,0.0,5.0,1.9999999996,551.9,0,One-Time / Occasional Shoppers
C55819,1,5,1268.75,1268.75,253.75,9.0,1,1,0,0,0,0,2023-09-01,2023-09-01,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,1268.75,0,One-Time / Occasional Shoppers
C55996,1,5,2543.45,2543.45,508.69,10.0,1,1,1,0,0,0,2023-07-14,2023-07-14,0,1.0,1.0,1.0,0.0,0.0,5.0,1.9999999996,2543.45,0,One-Time / Occasional Shoppers
C56266,1,4,640.88,640.88,160.22,9.0,1,1,0,0,1,0,2024-09-28,2024-09-28,0,1.0,1.0,0.0,0.0,1.0,4.0,2.2499999994375,640.88,0,One-Time / Occasional Shoppers
C56506,1,3,773.52,773.52,257.84,4.0,1,0,1,0,0,0,2024-03-10,2024-03-10,0,1.0,0.0,1.0,0.0,0.0,3.0,1.3333333328888888,773.52,0,One-Time / Occasional Shoppers
C56553,1,3,212.43,212.43,70.81,8.0,1,1,0,0,0,1,2024-07-15,2024-07-15,0,1.0,1.0,0.0,0.0,0.0,3.0,2.6666666657777776,212.43,0,One-Time / Occasional Shoppers
C56564,1,2,507.48,507.48,253.74,5.0,1,1,0,0,0,1,2025-03-05,2025-03-05,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,507.48,0,One-Time / Occasional Shoppers
C56622,1,2,1095.34,1095.34,547.67,3.0,1,0,0,0,0,1,2025-04-08,2025-04-08,0,1.0,0.0,0.0,0.0,0.0,2.0,1.49999999925,1095.34,0,One-Time / Occasional Shoppers
C56722,1,5,110.35,110.35,22.07,7.0,1,1,0,1,0,0,2025-04-03,2025-04-03,0,1.0,1.0,0.0,1.0,0.0,5.0,1.3999999997199999,110.35,0,One-Time / Occasional Shoppers
C56796,1,1,678.38,678.38,678.38,4.0,1,1,0,1,0,0,2025-02-14,2025-02-14,0,1.0,1.0,0.0,1.0,0.0,1.0,3.9999999959999997,678.38,0,One-Time / Occasional Shoppers
C56851,1,5,958.15,958.15,191.63,6.0,1,1,1,0,0,0,2023-10-31,2023-10-31,0,1.0,1.0,1.0,0.0,0.0,5.0,1.19999999976,958.15,0,One-Time / Occasional Shoppers
C56928,1,4,1435.0,1435.0,358.75,9.0,1,1,1,0,0,0,2024-01-09,2024-01-09,0,1.0,1.0,1.0,0.0,0.0,4.0,2.2499999994375,1435.0,0,One-Time / Occasional Shoppers
C56938,1,3,1117.8,1117.8,372.6,7.0,1,1,1,0,0,0,2025-06-13,2025-06-13,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,1117.8,0,One-Time / Occasional Shoppers
C56969,2,3,193.0,96.5,62.300000000000004,4.0,1,2,0,0,0,0,2023-06-29,2024-01-09,194,0.010256410256410256,1.0,0.0,0.0,0.0,1.5,2.6666666648888886,193.0,1,Repeat / Higher-Value Shoppers
C57093,1,3,553.41,553.41,184.47,4.0,1,0,0,1,0,0,2024-02-08,2024-02-08,0,1.0,0.0,0.0,1.0,0.0,3.0,1.3333333328888888,553.41,0,One-Time / Occasional Shoppers
C57276,1,5,3456.4,3456.4,691.28,10.0,1,1,1,0,0,0,2023-08-17,2023-08-17,0,1.0,1.0,1.0,0.0,0.0,5.0,1.9999999996,3456.4,0,One-Time / Occasional Shoppers
C57502,1,4,2242.32,2242.32,560.58,6.0,1,1,0,0,1,0,2023-06-11,2023-06-11,0,1.0,1.0,0.0,0.0,1.0,4.0,1.499999999625,2242.32,0,One-Time / Occasional Shoppers
C57601,1,4,294.6,294.6,73.65,9.0,1,0,0,0,0,1,2024-09-09,2024-09-09,0,1.0,0.0,0.0,0.0,0.0,4.0,2.2499999994375,294.6,0,One-Time / Occasional Shoppers
C57798,1,4,2308.32,2308.32,577.08,8.0,1,0,0,0,0,0,2024-04-11,2024-04-11,0,1.0,0.0,0.0,0.0,0.0,4.0,1.9999999995,2308.32,0,One-Time / Occasional Shoppers
C57861,1,3,915.48,915.48,305.16,8.0,1,1,0,1,0,0,2025-03-07,2025-03-07,0,1.0,1.0,0.0,1.0,0.0,3.0,2.6666666657777776,915.48,0,One-Time / Occasional Shoppers
C57867,1,4,1543.68,1543.68,385.92,8.0,1,0,0,1,0,0,2023-05-17,2023-05-17,0,1.0,0.0,0.0,1.0,0.0,4.0,1.9999999995,1543.68,0,One-Time / Occasional Shoppers
C58063,1,2,987.26,987.26,493.63,6.0,1,1,0,0,1,0,2024-08-11,2024-08-11,0,1.0,1.0,0.0,0.0,1.0,2.0,2.9999999985,987.26,0,One-Time / Occasional Shoppers
C58108,1,4,2517.36,2517.36,629.34,4.0,1,1,0,1,0,0,2023-04-11,2023-04-11,0,1.0,1.0,0.0,1.0,0.0,4.0,0.99999999975,2517.36,0,One-Time / Occasional Shoppers
C58156,1,1,95.1,95.1,95.1,1.0,1,1,0,0,0,0,2024-11-15,2024-11-15,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,95.1,0,One-Time / Occasional Shoppers
C58168,1,3,754.4399999999999,754.4399999999999,251.48,4.0,1,0,0,0,1,0,2024-05-24,2024-05-24,0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333333328888888,754.4399999999999,0,One-Time / Occasional Shoppers
C58341,1,1,639.83,639.83,639.83,2.0,1,1,0,0,0,0,2024-03-26,2024-03-26,0,1.0,1.0,0.0,0.0,0.0,1.0,1.9999999979999998,639.83,0,One-Time / Occasional Shoppers
C58410,1,1,645.46,645.46,645.46,5.0,1,1,0,1,0,0,2023-08-11,2023-08-11,0,1.0,1.0,0.0,1.0,0.0,1.0,4.999999995,645.46,0,One-Time / Occasional Shoppers
C58443,1,2,848.64,848.64,424.32,6.0,1,0,0,0,1,0,2023-09-04,2023-09-04,0,1.0,0.0,0.0,0.0,1.0,2.0,2.9999999985,848.64,0,One-Time / Occasional Shoppers
C58503,1,5,1402.6,1402.6,280.52,7.0,1,1,0,1,0,0,2025-05-20,2025-05-20,0,1.0,1.0,0.0,1.0,0.0,5.0,1.3999999997199999,1402.6,0,One-Time / Occasional Shoppers
C58638,1,4,1531.52,1531.52,382.88,6.0,1,1,0,1,0,0,2024-03-31,2024-03-31,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,1531.52,0,One-Time / Occasional Shoppers
C58721,1,3,617.58,617.58,205.86,4.0,1,0,0,0,0,1,2025-03-03,2025-03-03,0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333328888888,617.58,0,One-Time / Occasional Shoppers
C58773,1,5,2567.45,2567.45,513.49,8.0,1,0,0,1,0,0,2024-02-26,2024-02-26,0,1.0,0.0,0.0,1.0,0.0,5.0,1.59999999968,2567.45,0,One-Time / Occasional Shoppers
C58808,1,2,539.66,539.66,269.83,4.0,1,1,1,0,0,0,2024-11-08,2024-11-08,0,1.0,1.0,1.0,0.0,0.0,2.0,1.999999999,539.66,0,One-Time / Occasional Shoppers
C58858,1,2,674.64,674.64,337.32,4.0,1,1,0,1,0,0,2024-12-02,2024-12-02,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,674.64,0,One-Time / Occasional Shoppers
C59139,1,5,458.35,458.35,91.67,9.0,1,1,0,1,0,0,2025-05-12,2025-05-12,0,1.0,1.0,0.0,1.0,0.0,5.0,1.79999999964,458.35,0,One-Time / Occasional Shoppers
C59169,1,4,2517.36,2517.36,629.34,7.0,1,0,0,0,0,1,2023-07-10,2023-07-10,0,1.0,0.0,0.0,0.0,0.0,4.0,1.7499999995625,2517.36,0,One-Time / Occasional Shoppers
C59183,1,5,3322.55,3322.55,664.51,8.0,1,1,0,0,0,0,2023-02-28,2023-02-28,0,1.0,1.0,0.0,0.0,0.0,5.0,1.59999999968,3322.55,0,One-Time / Occasional Shoppers
C59278,1,5,2360.05,2360.05,472.01,10.0,1,1,0,1,0,0,2024-10-15,2024-10-15,0,1.0,1.0,0.0,1.0,0.0,5.0,1.9999999996,2360.05,0,One-Time / Occasional Shoppers
C59337,1,2,1068.86,1068.86,534.43,5.0,1,0,0,0,0,0,2025-05-08,2025-05-08,0,1.0,0.0,0.0,0.0,0.0,2.0,2.49999999875,1068.86,0,One-Time / Occasional Shoppers
C59338,1,3,2070.9,2070.9,690.3,6.0,1,1,0,0,0,1,2024-02-25,2024-02-25,0,1.0,1.0,0.0,0.0,0.0,3.0,1.9999999993333333,2070.9,0,One-Time / Occasional Shoppers
C59441,1,5,2092.65,2092.65,418.53,6.0,1,1,0,0,0,0,2024-02-09,2024-02-09,0,1.0,1.0,0.0,0.0,0.0,5.0,1.19999999976,2092.65,0,One-Time / Occasional Shoppers
C59554,1,2,912.08,912.08,456.04,4.0,1,1,0,0,1,0,2024-12-16,2024-12-16,0,1.0,1.0,0.0,0.0,1.0,2.0,1.999999999,912.08,0,One-Time / Occasional Shoppers
C59572,1,1,542.07,542.07,542.07,6.0,1,1,0,0,0,1,2023-03-28,2023-03-28,0,1.0,1.0,0.0,0.0,0.0,1.0,5.9999999939999995,542.07,0,One-Time / Occasional Shoppers
C59579,1,2,897.7,897.7,448.85,6.0,1,0,0,0,0,0,2023-01-03,2023-01-03,0,1.0,0.0,0.0,0.0,0.0,2.0,2.9999999985,897.7,0,One-Time / Occasional Shoppers
C59685,1,2,788.32,788.32,394.16,2.0,1,0,0,0,0,1,2023-01-26,2023-01-26,0,1.0,0.0,0.0,0.0,0.0,2.0,0.9999999995,788.32,0,One-Time / Occasional Shoppers
C59724,1,2,819.5,819.5,409.75,2.0,1,1,0,0,0,1,2024-12-09,2024-12-09,0,1.0,1.0,0.0,0.0,0.0,2.0,0.9999999995,819.5,0,One-Time / Occasional Shoppers
C59752,1,5,1538.8,1538.8,307.76,9.0,1,1,0,0,0,0,2023-01-05,2023-01-05,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,1538.8,0,One-Time / Occasional Shoppers
C59774,1,1,72.6,72.6,72.6,6.0,1,1,0,1,0,0,2024-04-15,2024-04-15,0,1.0,1.0,0.0,1.0,0.0,1.0,5.9999999939999995,72.6,0,One-Time / Occasional Shoppers
C59823,1,4,640.28,640.28,160.07,5.0,1,0,0,0,0,0,2023-11-21,2023-11-21,0,1.0,0.0,0.0,0.0,0.0,4.0,1.2499999996875,640.28,0,One-Time / Occasional Shoppers
C60029,1,3,1524.36,1524.36,508.12,8.0,1,1,0,1,0,0,2023-01-06,2023-01-06,0,1.0,1.0,0.0,1.0,0.0,3.0,2.6666666657777776,1524.36,0,One-Time / Occasional Shoppers
C60037,1,2,1054.92,1054.92,527.46,3.0,1,1,0,1,0,0,2025-01-16,2025-01-16,0,1.0,1.0,0.0,1.0,0.0,2.0,1.49999999925,1054.92,0,One-Time / Occasional Shoppers
C60042,1,4,1761.24,1761.24,440.31,6.0,1,0,0,1,0,0,2023-02-17,2023-02-17,0,1.0,0.0,0.0,1.0,0.0,4.0,1.499999999625,1761.24,0,One-Time / Occasional Shoppers
C60178,1,3,1023.45,1023.45,341.15,4.0,1,1,0,0,0,0,2023-01-02,2023-01-02,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,1023.45,0,One-Time / Occasional Shoppers
C60190,1,4,1898.76,1898.76,474.69,6.0,1,1,0,1,0,0,2023-01-15,2023-01-15,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,1898.76,0,One-Time / Occasional Shoppers
C60203,1,2,583.7,583.7,291.85,5.0,1,1,0,0,0,1,2024-05-27,2024-05-27,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,583.7,0,One-Time / Occasional Shoppers
C60215,1,4,334.4,334.4,83.6,4.0,1,1,0,0,0,0,2024-11-05,2024-11-05,0,1.0,1.0,0.0,0.0,0.0,4.0,0.99999999975,334.4,0,One-Time / Occasional Shoppers
C60329,1,5,2476.75,2476.75,495.35,5.0,1,0,0,0,0,0,2024-04-26,2024-04-26,0,1.0,0.0,0.0,0.0,0.0,5.0,0.9999999998,2476.75,0,One-Time / Occasional Shoppers
C60355,1,2,1000.58,1000.58,500.29,7.0,1,1,0,0,1,0,2024-09-14,2024-09-14,0,1.0,1.0,0.0,0.0,1.0,2.0,3.49999999825,1000.58,0,One-Time / Occasional Shoppers
C60361,1,5,1948.1,1948.1,389.62,7.0,1,1,0,0,1,0,2024-06-16,2024-06-16,0,1.0,1.0,0.0,0.0,1.0,5.0,1.3999999997199999,1948.1,0,One-Time / Occasional Shoppers
C60384,1,4,1484.28,1484.28,371.07,7.0,1,1,0,1,0,0,2023-10-05,2023-10-05,0,1.0,1.0,0.0,1.0,0.0,4.0,1.7499999995625,1484.28,0,One-Time / Occasional Shoppers
C60547,1,1,257.0,257.0,257.0,5.0,1,0,0,1,0,0,2023-02-05,2023-02-05,0,1.0,0.0,0.0,1.0,0.0,1.0,4.999999995,257.0,0,One-Time / Occasional Shoppers
C60572,1,3,1497.63,1497.63,499.21,8.0,1,0,0,1,0,0,2023-12-14,2023-12-14,0,1.0,0.0,0.0,1.0,0.0,3.0,2.6666666657777776,1497.63,0,One-Time / Occasional Shoppers
C60575,1,5,1959.3,1959.3,391.86,6.0,1,0,0,0,0,1,2024-07-18,2024-07-18,0,1.0,0.0,0.0,0.0,0.0,5.0,1.19999999976,1959.3,0,One-Time / Occasional Shoppers
C60672,1,1,423.4,423.4,423.4,3.0,1,0,0,0,0,1,2024-03-02,2024-03-02,0,1.0,0.0,0.0,0.0,0.0,1.0,2.9999999969999998,423.4,0,One-Time / Occasional Shoppers
C60699,1,3,1235.85,1235.85,411.95,7.0,1,1,1,0,0,0,2024-01-14,2024-01-14,0,1.0,1.0,1.0,0.0,0.0,3.0,2.3333333325555556,1235.85,0,One-Time / Occasional Shoppers
C61070,1,2,951.56,951.56,475.78,2.0,1,1,0,0,0,1,2024-07-04,2024-07-04,0,1.0,1.0,0.0,0.0,0.0,2.0,0.9999999995,951.56,0,One-Time / Occasional Shoppers
C61090,1,4,2062.36,2062.36,515.59,7.0,1,1,0,0,0,1,2024-04-07,2024-04-07,0,1.0,1.0,0.0,0.0,0.0,4.0,1.7499999995625,2062.36,0,One-Time / Occasional Shoppers
C61162,1,4,721.0,721.0,180.25,7.0,1,0,0,1,0,0,2024-07-13,2024-07-13,0,1.0,0.0,0.0,1.0,0.0,4.0,1.7499999995625,721.0,0,One-Time / Occasional Shoppers
C61225,1,2,1300.5,1300.5,650.25,6.0,1,0,0,0,1,0,2023-02-25,2023-02-25,0,1.0,0.0,0.0,0.0,1.0,2.0,2.9999999985,1300.5,0,One-Time / Occasional Shoppers
C61257,1,2,507.34,507.34,253.67,3.0,1,1,0,0,1,0,2024-07-05,2024-07-05,0,1.0,1.0,0.0,0.0,1.0,2.0,1.49999999925,507.34,0,One-Time / Occasional Shoppers
C61280,1,3,1472.22,1472.22,490.74,3.0,1,1,0,0,0,1,2024-05-24,2024-05-24,0,1.0,1.0,0.0,0.0,0.0,3.0,0.9999999996666666,1472.22,0,One-Time / Occasional Shoppers
C61384,1,3,802.3499999999999,802.3499999999999,267.45,5.0,1,1,1,0,0,0,2024-04-06,2024-04-06,0,1.0,1.0,1.0,0.0,0.0,3.0,1.6666666661111111,802.3499999999999,0,One-Time / Occasional Shoppers
C61440,1,1,583.9,583.9,583.9,1.0,1,0,0,0,1,0,2023-04-10,2023-04-10,0,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999989999999,583.9,0,One-Time / Occasional Shoppers
C61521,1,2,690.02,690.02,345.01,6.0,1,1,1,0,0,0,2024-05-12,2024-05-12,0,1.0,1.0,1.0,0.0,0.0,2.0,2.9999999985,690.02,0,One-Time / Occasional Shoppers
C61549,1,4,1286.04,1286.04,321.51,9.0,1,0,0,0,1,0,2024-05-20,2024-05-20,0,1.0,0.0,0.0,0.0,1.0,4.0,2.2499999994375,1286.04,0,One-Time / Occasional Shoppers
C61618,1,4,488.8,488.8,122.2,7.0,1,1,1,0,0,0,2024-03-24,2024-03-24,0,1.0,1.0,1.0,0.0,0.0,4.0,1.7499999995625,488.8,0,One-Time / Occasional Shoppers
C61668,1,2,139.28,139.28,69.64,6.0,1,0,0,0,1,0,2024-05-14,2024-05-14,0,1.0,0.0,0.0,0.0,1.0,2.0,2.9999999985,139.28,0,One-Time / Occasional Shoppers
C61773,1,4,981.12,981.12,245.28,6.0,1,1,1,0,0,0,2023-10-02,2023-10-02,0,1.0,1.0,1.0,0.0,0.0,4.0,1.499999999625,981.12,0,One-Time / Occasional Shoppers
C61849,1,4,2311.28,2311.28,577.82,9.0,1,0,1,0,0,0,2024-12-10,2024-12-10,0,1.0,0.0,1.0,0.0,0.0,4.0,2.2499999994375,2311.28,0,One-Time / Occasional Shoppers
C61943,1,2,985.8,985.8,492.9,5.0,1,1,0,0,1,0,2025-05-30,2025-05-30,0,1.0,1.0,0.0,0.0,1.0,2.0,2.49999999875,985.8,0,One-Time / Occasional Shoppers
C61957,1,1,483.38,483.38,483.38,6.0,1,1,0,0,0,0,2023-12-24,2023-12-24,0,1.0,1.0,0.0,0.0,0.0,1.0,5.9999999939999995,483.38,0,One-Time / Occasional Shoppers
C62042,1,5,1539.9,1539.9,307.98,10.0,1,0,0,0,0,0,2023-05-14,2023-05-14,0,1.0,0.0,0.0,0.0,0.0,5.0,1.9999999996,1539.9,0,One-Time / Occasional Shoppers
C62070,1,1,176.58,176.58,176.58,4.0,1,0,0,0,1,0,2025-03-12,2025-03-12,0,1.0,0.0,0.0,0.0,1.0,1.0,3.9999999959999997,176.58,0,One-Time / Occasional Shoppers
C62169,1,1,184.15,184.15,184.15,5.0,1,1,0,0,0,1,2025-04-06,2025-04-06,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,184.15,0,One-Time / Occasional Shoppers
C62277,1,4,309.88,309.88,77.47,7.0,1,1,0,0,1,0,2024-04-08,2024-04-08,0,1.0,1.0,0.0,0.0,1.0,4.0,1.7499999995625,309.88,0,One-Time / Occasional Shoppers
C62312,1,1,52.54,52.54,52.54,6.0,1,1,0,1,0,0,2024-10-06,2024-10-06,0,1.0,1.0,0.0,1.0,0.0,1.0,5.9999999939999995,52.54,0,One-Time / Occasional Shoppers
C62405,1,2,460.72,460.72,230.36,4.0,1,1,0,0,1,0,2024-12-19,2024-12-19,0,1.0,1.0,0.0,0.0,1.0,2.0,1.999999999,460.72,0,One-Time / Occasional Shoppers
C62512,1,3,275.22,275.22,91.74,8.0,1,1,0,0,1,0,2024-09-10,2024-09-10,0,1.0,1.0,0.0,0.0,1.0,3.0,2.6666666657777776,275.22,0,One-Time / Occasional Shoppers
